chunk,feature,importance_gain,importance_split
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,7.714509963989258,1
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_std,17.405680656433105,2
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_max,170.58657884597778,15
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_min,240.0304388999939,20
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_min,101.22059965133667,10
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_d_app_AMT_INCOME_TOTAL_pctchange_mean,105.69362783432007,10
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_max,69.34155941009521,7
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_mean,53.73179912567139,4
1,f104_active_AMT_APPLICATION_s_app_AMT_ANNUITY_pctchange_max_div_min,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_std_div_mean,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_std,0.0,0
1,f104_active_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_std_div_mean,48.77932024002075,5
1,f104_active_AMT_APPLICATION_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_max,154.5574688911438,15
