chunk,feature,importance_gain,importance_split
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_min,428.2032103538513,39
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_ANNUITY_mean,278.2930221557617,20
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_d_app_AMT_INCOME_TOTAL_pctchange_mean,466.36523151397705,39
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_diff_std,62.144959926605225,5
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_pctchange_max,217.44309997558594,22
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_diff_std,13.323800086975098,1
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_pctchange_mean,100.21243143081665,9
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_GOODS_PRICE_diff_std,71.60100030899048,6
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_max,485.9977779388428,44
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_min,322.6356472969055,29
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_CREDIT_pctchange_min,176.34040021896362,18
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_pctchange_min,736.8386745452881,65
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_mean,256.5591187477112,23
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_pctchange_max,696.1433897018433,64
1,f102_active_AMT_GOODS_PRICE_s_app_AMT_INCOME_TOTAL_pctchange_mean,600.7515587806702,60
1,f102_active_AMT_GOODS_PRICE_std_div_mean,11.94540023803711,1
1,f102_active_DAYS_DECISION_d_app_DAYS_BIRTH_std_div_mean,50.34921932220459,6
1,f102_active_CNT_PAYMENT_mean,32.97069072723389,3
1,f102_active_CNT_PAYMENT_max,67.31046962738037,5
1,f102_active_CNT_PAYMENT_min,51.73489952087402,5
1,f102_active_DAYS_DECISION_d_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,91.21421003341675,10
1,f102_active_DAYS_DECISION_d_app_DAYS_EMPLOYED_max,848.3422050476074,68
1,f102_active_DAYS_DECISION_d_app_DAYS_ID_PUBLISH_std_div_mean,41.318230628967285,4
1,f102_active_DAYS_DECISION_d_app_DAYS_EMPLOYED_mean,484.76641941070557,42
1,f102_active_DAYS_DECISION_d_app_DAYS_REGISTRATION_std_div_mean,0.0,0
1,f102_active_DAYS_DECISION_d_app_DAYS_EMPLOYED_min,590.0781173706055,57
1,f102_active_DAYS_DECISION_s_app_DAYS_BIRTH_max,293.15445041656494,28
1,f102_active_DAYS_DECISION_s_app_DAYS_BIRTH_std,102.27343940734863,10
1,f102_active_DAYS_DECISION_s_app_DAYS_BIRTH_min,288.0708107948303,28
1,f102_active_DAYS_DECISION_s_app_DAYS_EMPLOYED_std,52.49629020690918,5
1,f102_active_DAYS_DECISION_s_app_DAYS_EMPLOYED_min,342.3846092224121,33
1,f102_active_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_std,0.0,0
1,f102_active_DAYS_DECISION_s_app_DAYS_BIRTH_mean,196.2202501296997,19
1,f102_active_DAYS_DECISION_s_app_DAYS_EMPLOYED_max,358.2474489212036,31
1,f102_active_DAYS_DECISION_s_app_DAYS_ID_PUBLISH_max,541.716799736023,51
1,f102_active_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_min,642.8007187843323,57
1,f102_active_DAYS_DECISION_s_app_DAYS_ID_PUBLISH_std,0.0,0
1,f102_active_DAYS_DECISION_s_app_DAYS_EMPLOYED_mean,262.76583194732666,21
1,f102_active_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_max,651.8331594467163,60
1,f102_active_DAYS_FIRST_DRAWING_d_app_DAYS_BIRTH_max,0.0,0
1,f102_active_DAYS_FIRST_DRAWING_d_app_DAYS_BIRTH_mean,0.0,0
1,f102_active_DAYS_FIRST_DRAWING_d_app_DAYS_BIRTH_max_div_min,0.0,0
1,f102_active_DAYS_DECISION_s_app_DAYS_ID_PUBLISH_min,437.31974029541016,43
1,f102_active_DAYS_FIRST_DRAWING_d_app_DAYS_EMPLOYED_std,0.0,0
1,f102_active_DAYS_DECISION_s_app_DAYS_REGISTRATION_mean,324.2843198776245,32
1,f102_active_DAYS_DECISION_s_app_DAYS_REGISTRATION_std,0.0,0
1,f102_active_DAYS_DECISION_s_app_DAYS_REGISTRATION_min,354.6328377723694,33
1,f102_active_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_mean,484.3811197280884,40
1,f102_active_DAYS_DECISION_s_app_DAYS_LAST_PHONE_CHANGE_std_div_mean,240.18825101852417,25
